probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.972088	536.017296	33.601000,,,,,
0.975094	535.723321	33.703000,,,,,
0.978976	535.401432	33.801000,,,,,
0.980594	535.422435	33.901000,,,,,
0.977098	535.682747	34.001000,,,,,
0.973491	535.876116	34.101000,,,,,
0.972280	535.997575	34.201000,,,,,
0.974358	535.817282	34.301000,,,,,
0.978063	535.471490	34.401000,,,,,
0.980737	535.358516	34.501000,,,,,
0.978302	535.512266	34.601000,,,,,
0.973784	535.787349	34.701000,,,,,
0.972000	536.021358	34.801000,,,,,
0.974223	535.792529	34.901000,,,,,
0.977456	535.538143	35.001000,,,,,
0.979766	535.420229	35.101000,,,,,
0.979683	535.403594	35.201000,,,,,
0.976238	535.608401	35.302000,,,,,
0.972812	535.886200	35.401000,,,,,
0.972953	535.783885	35.501000,,,,,
0.976486	535.521656	35.601000,,,,,
0.979701	535.416227	35.701000,,,,,
0.980037	535.364763	35.801000,,,,,
0.977251	535.573626	35.901000,,,,,
0.973880	535.855709	36.001000,,,,,
0.971921	535.988792	36.101000,,,,,
0.974786	535.652011	36.202000,,,,,
0.979375	535.366394	36.301000,,,,,
0.981130	535.221867	36.401000,,,,,
0.978018	535.509649	36.501000,,,,,
0.974761	535.738073	36.601000,,,,,
0.973277	535.837272	36.701000,,,,,
0.974104	535.754362	36.801000,,,,,
0.977870	535.581563	36.901000,,,,,
0.980438	535.376060	37.001000,,,,,
0.979302	535.385697	37.101000,,,,,
0.975644	535.653691	37.201000,,,,,
0.972948	535.870494	37.301000,,,,,
0.973384	535.755437	37.401000,,,,,
0.976737	535.598507	37.501000,,,,,
0.980155	535.366438	37.601000,,,,,
0.980848	535.242977	37.701000,,,,,
0.977974	535.497089	37.801000,,,,,
0.973697	535.813523	37.901000,,,,,
0.972412	535.862175	38.001000,,,,,
0.976147	535.597610	38.101000,,,,,
0.979812	535.244464	38.201000,,,,,
0.980187	535.259808	38.301000,,,,,
0.978281	535.461930	38.401000,,,,,
0.974450	535.720495	38.501000,,,,,
0.972545	535.844427	38.601000,,,,,
0.974526	535.789458	38.701000,,,,,
