probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.076898	588.333659	35.501000,,,,,
0.077231	588.263901	35.601000,,,,,
0.077516	588.229014	35.701000,,,,,
0.077511	588.226738	35.801000,,,,,
0.077213	588.308480	35.901000,,,,,
0.076576	588.315793	36.001000,,,,,
0.077282	588.286809	36.101000,,,,,
0.078303	588.214040	36.201000,,,,,
0.077770	588.222965	36.301000,,,,,
0.076594	588.282035	36.401000,,,,,
0.076820	588.295627	36.501000,,,,,
0.077606	588.223061	36.601000,,,,,
0.077686	588.244425	36.701000,,,,,
0.077131	588.356646	36.801000,,,,,
0.077027	588.337050	36.901000,,,,,
0.077030	588.320001	37.001000,,,,,
0.076634	588.325279	37.101000,,,,,
0.076723	588.322377	37.201000,,,,,
0.077710	588.235646	37.301000,,,,,
0.077453	588.257847	37.401000,,,,,
0.076873	588.325506	37.501000,,,,,
0.077100	588.323352	37.601000,,,,,
0.077623	588.268044	37.701000,,,,,
0.077481	588.264685	37.801000,,,,,
0.077163	588.271967	37.901000,,,,,
0.077596	588.219878	38.001000,,,,,
0.077913	588.166502	38.101000,,,,,
0.077094	588.256300	38.201000,,,,,
0.076753	588.326708	38.301000,,,,,
0.077474	588.254715	38.401000,,,,,
0.078139	588.230720	38.501000,,,,,
0.076918	588.323874	38.601000,,,,,
0.076519	588.332539	38.701000,,,,,
0.077081	588.275210	38.801000,,,,,
0.077530	588.233774	38.901000,,,,,
0.077523	588.266433	39.001000,,,,,
0.077408	588.281725	39.101000,,,,,
0.077109	588.312231	39.201000,,,,,
0.077044	588.336754	39.301000,,,,,
0.077074	588.303956	39.401000,,,,,
0.077490	588.238300	39.501000,,,,,
0.078022	588.209899	39.601000,,,,,
0.077315	588.215229	39.701000,,,,,
0.076742	588.290451	39.801000,,,,,
0.077231	588.272013	39.901000,,,,,
0.077567	588.276165	40.001000,,,,,
0.076940	588.322958	40.101000,,,,,
0.076450	588.337541	40.201000,,,,,
0.077036	588.286721	40.301000,,,,,
0.077077	588.283973	40.401000,,,,,
0.076770	588.309002	40.501000,,,,,
0.077472	588.265732	40.601000,,,,,
0.077479	588.289090	40.701000,,,,,
0.077574	588.286265	40.801000,,,,,
0.076891	588.344699	40.901000,,,,,
0.077233	588.287047	41.001000,,,,,
0.077283	588.271495	41.101000,,,,,
0.077016	588.290256	41.201000,,,,,
0.077471	588.233179	41.301000,,,,,
0.077419	588.255472	41.401000,,,,,
0.076775	588.311611	41.501000,,,,,
0.076325	588.394906	41.601000,,,,,
0.076916	588.340651	41.701000,,,,,
0.077545	588.295507	41.801000,,,,,
0.077140	588.307325	41.907000,,,,,
0.076439	588.349252	42.001000,,,,,
0.076543	588.318965	42.101000,,,,,
0.077919	588.201708	42.201000,,,,,
0.077940	588.244444	42.301000,,,,,
0.077070	588.352540	42.401000,,,,,
0.076859	588.359913	42.501000,,,,,
0.077418	588.300043	42.601000,,,,,
0.077409	588.262925	42.701000,,,,,
0.077061	588.269112	42.801000,,,,,
0.077474	588.243816	42.908000,,,,,
0.077211	588.299596	43.001000,,,,,
0.076833	588.308152	43.101000,,,,,
0.076650	588.341979	43.201000,,,,,
0.077085	588.303418	43.301000,,,,,
0.077284	588.290783	43.401000,,,,,
0.077183	588.298707	43.501000,,,,,
0.077040	588.272707	43.601000,,,,,
0.077237	588.266020	43.701000,,,,,
0.077222	588.273926	43.803000,,,,,
0.076901	588.322788	43.907000,,,,,
0.077549	588.295927	44.001000,,,,,
0.077861	588.262643	44.101000,,,,,
0.077478	588.289376	44.201000,,,,,
0.076482	588.334795	44.301000,,,,,
0.077072	588.303463	44.401000,,,,,
0.077963	588.192877	44.501000,,,,,
0.077205	588.279527	44.601000,,,,,
0.076978	588.306881	44.701000,,,,,
0.076734	588.362834	44.801000,,,,,
0.076916	588.334318	44.907000,,,,,
0.077179	588.294786	45.001000,,,,,
0.077345	588.265361	45.101000,,,,,
0.078028	588.222226	45.201000,,,,,
0.076876	588.309070	45.301000,,,,,
0.076719	588.302129	45.401000,,,,,
0.077470	588.281418	45.501000,,,,,
0.077949	588.280107	45.601000,,,,,
0.077439	588.327448	45.701000,,,,,
0.076914	588.356607	45.801000,,,,,
0.077081	588.261149	45.906000,,,,,
0.077614	588.237876	46.001000,,,,,
